Age,Gender,Department,YearsAtCompany,WorkHoursPerWeek,RemoteWork,BurnoutLevel,JobSatisfaction,StressLevel,ProductivityScore,SleepHours,PhysicalActivityHrs,CommuteTime,HasMentalHealthSupport,ManagerSupportScore,HasTherapyAccess,MentalHealthDaysOff,SalaryRange,WorkLifeBalanceScore,TeamSize,CareerGrowthScore,BurnoutRisk
54,1,2,15,56,2,7.08,8.28,1.9,5.72,7.0,3.1,31,1,2.77,1,1,2,8.86,28,5.58,1
35,2,4,19,36,1,1.88,9.17,2.85,6.37,6.1,1.3,87,1,6.64,0,0,2,5.9,3,4.77,0
33,2,1,14,55,2,2.15,8.32,1.01,7.62,4.8,1.5,114,1,8.4,0,7,3,4.95,19,4.7,0
41,3,4,13,40,1,1.55,9.77,4.36,4.06,6.3,2.9,9,1,4.26,1,6,3,8.29,38,3.67,0
45,3,2,11,33,1,9.96,4.67,3.62,6.31,5.5,0.7,12,0,4.89,1,3,1,3.19,27,6.05,1
55,2,4,11,36,1,4.48,3.98,8.8,7.61,7.5,2.4,110,0,2.04,0,6,1,8.74,17,8.95,0
46,2,2,15,58,1,9.15,1.25,7.71,7.86,6.2,9.6,115,1,2.38,1,1,2,5.85,32,2.45,1
50,0,4,14,45,0,3.64,5.05,1.76,3.71,8.2,3.1,12,0,6.12,0,1,0,9.1,37,2.94,0
52,3,4,12,55,0,7.78,6.86,7.67,1.61,5.0,1.6,35,1,1.92,1,6,0,2.81,21,7.04,1
44,3,3,10,35,2,2.97,8.34,7.08,1.34,6.1,7.2,85,0,2.82,0,2,3,9.42,37,1.51,0
59,0,1,16,56,2,5.48,3.41,3.54,7.91,6.8,8.3,72,0,3.11,1,5,1,7.19,11,7.06,0
41,1,0,20,35,2,8.42,5.62,1.14,4.47,4.6,3.1,18,1,5.0,0,6,1,6.56,1,3.83,1
44,3,5,14,31,0,8.35,6.96,2.04,2.21,6.9,2.8,115,1,1.41,1,6,0,4.8,30,4.22,1
37,3,4,13,53,1,8.15,5.96,3.25,2.66,5.5,2.4,117,0,5.5,0,9,3,9.61,26,4.65,1
29,1,5,9,37,0,8.41,3.47,8.35,7.9,5.1,3.9,117,0,9.36,0,3,0,5.0,45,4.15,1
42,3,3,11,59,0,2.9,8.17,5.19,6.39,4.7,0.9,6,0,1.22,0,2,0,5.49,49,8.57,0
22,3,0,15,56,2,5.34,2.56,9.27,5.51,5.7,6.7,14,0,6.68,1,0,2,8.03,43,9.51,0
29,1,4,14,36,2,5.36,9.14,8.1,6.61,8.6,8.2,80,0,8.52,0,6,1,3.56,36,5.93,0
50,1,5,9,56,2,9.01,9.57,3.58,2.24,4.2,6.6,45,0,3.81,0,8,2,3.62,26,6.24,1
53,2,2,3,54,1,3.67,4.29,8.61,3.87,8.3,4.2,77,1,2.18,0,0,2,7.98,42,1.63,0
59,0,3,8,53,1,9.38,4.39,2.05,4.37,6.0,2.9,104,0,1.39,1,4,0,2.16,27,7.42,1
26,0,0,20,43,0,5.06,7.69,1.33,3.83,6.8,4.1,47,1,6.8,1,3,3,8.41,26,6.26,0
43,1,4,19,38,1,7.03,5.11,6.48,8.78,6.6,4.2,65,0,5.97,1,9,0,6.63,43,1.45,1
55,1,3,8,44,2,3.42,1.26,4.08,6.23,8.6,6.7,77,1,3.06,0,1,3,5.85,18,2.79,0
22,3,5,20,54,1,4.69,9.28,3.96,7.56,7.9,9.3,3,1,8.48,1,6,1,3.06,33,2.82,0
47,2,3,19,51,1,7.39,4.88,7.18,3.13,8.9,0.7,2,1,7.62,0,6,4,8.08,36,2.54,1
31,2,2,10,47,1,5.61,2.83,8.65,3.38,8.0,9.5,2,1,3.49,1,7,1,8.24,37,6.93,0
51,1,2,10,41,1,9.38,6.0,3.9,3.03,5.5,9.1,74,0,7.78,1,2,0,5.35,34,9.36,1
39,3,3,6,52,2,7.63,2.97,3.93,7.19,8.8,1.2,68,1,3.2,1,5,3,4.5,26,7.87,1
38,3,5,20,48,2,6.08,2.85,5.8,4.14,8.9,1.8,111,1,7.08,0,3,4,3.22,22,5.3,0
47,0,5,9,42,0,8.98,5.91,6.88,4.65,4.6,3.1,118,0,2.07,0,2,3,7.79,24,4.64,1
29,0,4,3,36,0,6.99,4.52,2.83,7.38,8.5,5.6,92,0,7.23,1,3,3,6.76,12,4.48,0
33,3,1,4,54,0,6.83,6.16,9.21,9.75,7.3,1.3,27,0,3.15,1,0,4,2.86,11,6.41,0
48,0,1,4,39,1,3.22,9.97,6.89,2.46,8.6,2.0,22,1,6.15,0,6,4,8.15,21,4.23,0
29,1,4,10,59,1,4.55,8.73,6.63,1.56,8.6,9.0,29,0,2.55,0,6,1,8.94,16,3.04,0
46,3,0,8,39,2,7.15,1.07,9.14,2.75,8.5,1.1,61,1,7.53,0,6,2,1.53,36,6.43,1
25,0,0,15,31,0,9.03,1.46,9.17,7.61,8.4,4.0,86,1,1.55,0,1,4,7.95,7,4.52,1
54,2,4,8,43,2,3.84,6.49,2.22,2.75,4.6,7.6,50,1,2.49,1,0,2,8.68,28,1.13,0
22,3,5,3,42,0,2.94,6.64,2.31,6.26,4.7,8.9,40,0,2.66,1,8,2,9.92,24,1.2,0
40,3,0,1,51,0,6.34,8.9,7.86,6.31,4.6,3.4,85,1,1.37,1,1,2,3.14,13,3.47,0
52,2,2,13,58,0,1.6,6.66,9.61,3.65,4.5,1.6,63,1,7.71,0,4,2,4.34,14,5.61,0
37,1,0,2,35,1,7.43,3.05,7.0,1.62,5.8,7.4,42,1,9.83,0,4,4,9.7,43,4.19,1
35,2,4,17,38,0,7.33,5.22,4.7,4.59,7.4,7.7,75,0,8.01,1,7,3,1.85,31,1.22,1
26,3,2,20,42,0,4.19,8.28,7.15,2.68,5.8,9.8,90,0,8.75,1,0,4,5.71,8,3.01,0
47,1,3,5,38,1,9.03,9.31,3.06,2.66,7.6,1.4,57,1,1.05,1,6,4,5.56,1,1.87,1
49,0,5,10,42,0,5.52,3.13,9.98,5.7,8.1,7.1,58,1,2.06,1,2,0,6.46,40,9.54,0
23,0,5,20,34,1,6.81,5.86,4.88,7.06,7.3,4.2,39,1,6.03,1,1,0,3.98,17,3.82,0
27,0,3,17,43,1,2.89,2.43,9.39,1.68,6.3,9.1,45,1,9.8,0,4,1,9.33,41,1.13,0
30,3,4,11,34,2,4.76,5.47,4.88,6.2,5.5,4.1,61,0,6.95,1,3,2,3.43,13,6.95,0
54,2,0,4,38,1,8.76,1.81,9.35,3.22,4.6,4.5,48,1,4.37,0,8,2,6.85,47,3.09,1
46,1,5,8,37,1,2.92,9.48,4.02,7.06,6.5,1.3,115,0,2.32,0,0,0,5.46,27,6.1,0
34,0,3,19,36,1,4.52,6.74,7.84,8.29,7.6,3.2,78,1,2.38,0,2,3,3.4,13,2.36,0
30,1,3,17,37,0,3.86,8.69,9.56,8.26,6.7,4.0,110,1,4.26,1,2,1,2.7,40,9.86,0
34,3,4,18,51,2,2.36,9.98,6.81,4.33,7.6,0.2,22,0,7.42,0,3,3,9.61,27,9.73,0
52,0,1,2,32,0,3.61,2.64,7.1,6.11,5.7,4.4,43,1,1.29,1,6,0,6.05,32,6.9,0
32,3,5,8,52,1,3.09,7.25,1.93,8.14,4.3,3.4,104,1,8.67,1,4,3,6.44,12,7.36,0
25,2,1,3,53,1,9.31,8.98,5.27,1.55,7.9,8.0,43,0,9.47,0,9,2,8.05,43,4.83,1
55,3,2,16,44,2,7.67,6.18,8.98,6.45,5.1,1.1,18,1,9.0,1,5,0,1.73,13,9.66,1
59,3,0,16,37,2,3.84,6.76,3.17,8.53,7.1,7.6,43,0,9.22,0,2,3,7.42,16,4.81,0
25,2,0,1,30,1,7.87,4.67,8.1,4.35,8.0,7.1,10,0,1.14,1,4,1,2.49,34,3.16,1
59,1,1,8,36,1,1.2,7.07,7.08,5.1,4.7,2.4,59,1,9.8,1,1,1,7.66,6,2.04,0
40,2,1,8,48,0,5.74,4.56,3.01,7.29,7.0,0.8,37,0,4.3,0,3,4,2.27,48,2.87,0
27,2,5,4,31,1,3.25,5.29,3.55,1.61,7.4,8.4,103,0,8.82,0,2,0,8.49,18,6.15,0
55,3,3,14,43,0,2.03,1.93,4.85,4.47,7.7,2.5,106,1,2.68,1,2,0,7.13,17,3.21,0
39,1,1,14,47,2,8.95,1.07,2.13,3.66,4.7,1.5,2,1,5.02,0,3,0,4.47,47,6.89,1
34,0,0,2,59,0,2.79,1.5,9.22,1.15,8.1,3.6,15,1,1.4,0,7,2,4.23,39,4.44,0
44,2,4,18,44,1,8.4,2.73,7.65,2.76,4.5,4.0,95,0,1.36,1,7,2,2.34,14,8.98,1
40,1,1,2,43,0,4.72,5.11,4.28,4.56,6.6,3.3,101,1,9.49,0,0,0,9.14,7,6.03,0
32,2,3,5,53,0,1.13,1.19,3.7,2.78,6.2,9.8,8,0,8.3,0,4,3,2.07,6,6.6,0
22,2,3,3,54,2,7.59,2.4,7.21,6.42,5.1,8.8,40,1,5.77,1,1,2,5.25,12,6.01,1
45,2,4,12,48,0,6.37,8.03,4.82,5.04,5.5,8.7,37,1,5.73,0,9,0,3.13,34,8.97,0
28,2,5,12,59,1,4.1,7.86,3.06,1.36,4.8,4.0,68,1,7.74,1,5,2,9.97,1,1.57,0
46,3,2,10,48,0,3.53,8.11,4.87,3.48,6.1,9.6,64,0,4.08,0,2,4,6.27,29,1.61,0
42,1,1,4,51,0,1.66,9.29,8.84,1.18,4.2,6.8,34,0,7.86,1,9,1,2.35,28,7.32,0
36,1,1,0,56,0,9.47,2.07,1.62,4.22,8.4,8.3,34,0,5.37,0,9,4,7.01,5,7.91,1
22,1,4,8,55,1,5.45,2.47,4.32,3.33,4.8,5.0,75,1,6.74,1,8,0,9.92,21,4.9,0
33,2,0,16,46,0,1.77,4.0,9.66,7.19,8.4,1.6,99,1,9.68,1,8,1,6.45,39,4.17,0
28,3,2,0,51,1,8.82,9.24,1.13,3.77,8.3,8.9,84,1,5.24,1,7,3,5.12,47,3.5,1
36,2,5,2,57,0,3.51,7.98,9.02,4.38,6.3,4.9,47,1,4.77,0,1,0,3.64,38,3.11,0
42,2,4,14,48,2,2.83,3.92,4.37,7.53,6.5,9.7,106,1,9.15,1,1,3,1.83,34,9.21,0
40,1,4,20,56,2,3.53,1.79,2.71,5.33,5.5,2.5,7,1,9.12,1,1,3,3.05,21,3.66,0
50,2,1,9,45,2,6.08,6.55,1.13,6.01,9.0,9.9,26,1,9.93,0,4,2,5.98,24,6.83,0
46,0,3,7,49,1,1.67,3.31,1.63,8.57,7.4,2.2,8,0,5.96,1,9,2,7.78,49,8.08,0
54,2,0,11,54,1,5.34,5.78,2.55,2.86,8.8,3.7,91,1,4.1,1,8,1,8.9,13,1.2,0
53,0,3,14,48,1,9.06,9.48,1.23,9.9,6.1,5.9,29,1,3.16,1,6,1,8.14,45,1.3,1
56,2,2,8,30,0,2.69,6.15,4.02,9.1,8.4,6.9,13,0,1.31,1,6,2,2.13,46,4.0,0
59,3,4,9,48,1,3.98,9.31,1.4,3.58,6.2,7.2,22,1,7.54,0,2,1,7.96,23,7.26,0
47,3,3,19,36,1,4.57,4.54,7.23,9.04,8.3,4.8,28,1,3.1,0,2,4,6.23,32,3.35,0
32,1,1,8,58,1,6.28,6.7,8.37,7.79,4.7,0.8,25,0,6.46,0,9,0,5.22,8,1.01,0
56,2,0,14,52,1,9.27,9.05,8.99,9.38,7.2,5.0,85,1,9.25,1,2,4,6.15,47,3.59,1
29,0,2,20,40,2,4.55,6.29,5.94,7.22,7.4,3.3,14,0,9.55,0,0,0,1.07,11,1.81,0
35,0,2,20,34,0,1.62,6.53,9.52,7.07,7.3,6.6,114,1,1.04,1,7,2,1.61,13,2.97,0
31,2,5,0,59,2,4.13,7.45,1.05,1.03,6.2,1.8,72,0,3.85,1,1,4,5.73,20,4.0,0
23,0,1,1,46,0,2.71,8.94,2.21,5.27,7.4,3.9,89,1,8.54,0,6,3,2.56,1,2.15,0
30,3,4,18,40,0,6.87,1.79,3.64,2.8,5.2,9.7,80,0,5.83,1,8,4,5.91,2,7.36,0
24,0,5,13,53,2,1.26,4.03,8.1,3.92,7.0,0.9,72,1,8.27,1,1,1,4.19,11,3.3,0
42,1,0,7,55,1,3.63,4.58,8.97,9.81,6.8,6.0,66,0,8.68,0,0,4,9.17,46,6.95,0
47,3,0,5,37,2,5.91,9.19,6.56,1.77,5.6,0.9,15,1,4.98,0,4,2,9.55,30,6.39,0
29,3,0,11,39,0,3.5,9.6,4.45,7.5,7.9,1.6,12,1,4.23,1,9,2,9.82,5,9.08,0
23,3,5,14,41,0,5.96,2.08,6.99,2.56,4.4,6.0,89,1,5.1,1,4,1,9.09,7,1.79,0
27,2,5,13,39,1,2.03,2.07,2.63,1.07,4.9,4.4,80,0,6.88,1,0,0,9.87,24,2.93,0
49,2,3,20,42,2,9.49,9.41,5.12,5.51,6.4,5.5,95,0,4.3,1,8,1,7.36,31,8.79,1
50,3,5,0,55,0,3.62,3.66,5.57,2.45,8.5,8.8,23,1,7.97,0,2,0,9.64,48,8.4,0
47,2,5,10,47,2,9.31,3.18,1.94,9.69,6.9,8.2,117,1,9.14,0,1,2,6.78,30,2.73,1
46,0,5,2,39,1,3.93,1.32,1.3,2.83,8.2,8.9,61,0,3.54,1,6,2,8.28,43,1.97,0
33,2,5,18,48,1,8.04,3.48,7.75,2.73,6.6,6.2,56,0,9.68,0,4,0,2.19,15,8.71,1
26,2,3,17,49,0,3.22,7.24,5.81,1.29,7.9,4.9,35,0,6.6,1,3,4,7.14,36,2.6,0
55,3,4,19,46,1,7.03,4.83,3.99,3.97,5.6,4.6,59,0,8.9,0,3,4,9.38,10,8.84,1
58,1,5,1,49,0,3.91,5.65,4.94,1.22,8.1,7.4,116,0,1.94,0,8,1,5.86,1,9.65,0
36,1,5,6,45,0,5.58,9.26,9.62,5.49,6.0,5.2,85,0,3.26,1,8,2,2.68,7,2.99,0
57,1,1,7,34,1,7.06,2.03,4.46,5.55,6.8,1.1,72,1,3.89,0,0,4,5.74,44,8.56,1
36,0,4,18,32,1,6.3,1.64,1.93,1.48,4.9,1.4,21,1,3.73,1,9,2,7.36,26,4.81,0
44,2,4,14,59,2,6.19,8.67,5.17,3.16,8.6,3.6,104,1,2.55,0,6,1,7.93,43,8.1,0
27,1,1,9,56,2,1.59,7.97,6.83,8.49,7.5,0.7,113,0,8.81,0,7,3,5.71,43,4.67,0
42,3,5,0,44,0,3.24,3.37,1.11,5.16,8.3,2.4,109,0,4.77,1,4,2,2.96,49,1.63,0
44,1,0,5,55,2,6.15,3.92,3.99,4.91,5.0,6.6,83,1,9.67,0,6,3,9.34,30,7.41,0
37,1,4,12,31,0,1.16,3.79,4.54,7.29,4.3,0.1,2,1,6.25,0,7,2,7.96,1,2.36,0
36,2,0,13,42,1,3.26,6.83,5.17,7.43,5.7,6.0,35,0,2.25,1,7,0,3.44,15,9.34,0
46,2,3,2,51,1,3.06,1.55,3.72,7.86,6.6,7.7,96,1,5.91,0,8,3,8.31,20,4.76,0
57,2,3,10,37,2,3.25,5.4,7.0,8.47,8.0,1.7,81,1,9.94,0,4,0,4.13,22,1.74,0
32,0,3,2,52,0,5.82,2.2,9.5,3.09,6.0,1.8,35,0,6.09,1,1,0,3.81,25,3.06,0
36,0,3,18,56,0,6.24,8.38,9.23,1.6,5.3,0.3,9,1,1.02,1,5,1,8.77,36,8.76,0
25,1,3,9,59,2,9.18,4.43,6.98,4.42,5.9,5.1,99,1,9.4,0,0,1,8.86,37,3.89,1
42,2,2,14,46,0,4.47,5.75,5.56,8.7,7.5,6.5,20,0,3.11,0,9,4,4.59,46,8.71,0
34,1,0,10,33,0,9.34,1.26,8.43,1.7,5.7,4.6,88,0,7.2,1,5,3,1.08,45,2.55,1
43,3,1,14,48,1,6.87,1.52,8.52,6.18,8.9,3.9,48,0,5.64,1,2,4,2.68,27,5.21,0
40,3,0,12,51,0,9.21,7.08,8.47,7.31,4.9,4.5,103,0,3.93,0,2,3,9.18,19,8.9,1
55,2,4,4,54,0,8.5,7.9,2.42,5.33,7.8,7.8,114,1,3.54,0,6,1,9.09,19,1.44,1
35,2,1,3,38,0,7.19,7.39,1.23,3.3,6.9,0.3,8,1,9.36,1,3,1,5.08,16,3.74,1
25,3,3,12,52,2,4.2,7.63,9.85,3.94,5.2,7.8,111,0,9.21,0,4,1,3.74,21,9.19,0
48,2,2,8,44,2,3.17,1.94,9.64,1.64,7.8,6.7,90,0,5.62,0,5,3,3.72,33,6.37,0
50,0,3,16,57,2,3.0,7.24,6.08,3.63,6.2,2.4,119,0,3.33,1,9,1,9.07,42,7.45,0
49,0,4,1,38,0,9.57,2.64,9.94,1.4,7.4,5.2,119,1,1.92,0,5,4,3.92,31,8.58,1
56,2,0,4,53,0,9.63,1.88,7.93,7.54,7.3,0.5,78,1,2.41,0,1,0,5.6,34,5.71,1
29,3,2,15,50,2,7.52,7.81,5.66,9.08,4.6,3.8,51,1,5.7,1,2,3,7.58,15,8.61,1
37,1,1,6,38,2,8.95,9.0,4.5,6.7,8.2,1.7,95,0,3.77,0,0,0,2.89,36,6.75,1
57,2,1,0,43,0,9.27,7.45,6.34,6.91,7.4,0.2,47,0,1.38,0,2,4,3.28,26,7.17,1
51,2,2,11,52,0,5.6,8.25,5.64,5.25,7.9,3.6,59,1,5.1,1,7,2,4.22,30,2.38,0
39,1,4,20,50,1,6.66,9.92,9.94,2.4,6.2,7.3,116,1,7.72,1,3,1,6.89,31,9.45,0
23,2,5,10,45,2,4.77,2.21,5.41,1.07,5.0,9.2,107,0,9.03,1,1,4,8.36,25,8.16,0
34,1,3,11,53,0,4.77,9.69,8.52,4.1,5.6,6.6,118,0,6.27,0,3,2,5.92,4,3.29,0
25,3,1,18,52,2,1.35,6.41,8.32,7.76,8.5,4.0,49,0,7.51,0,6,3,2.2,12,6.22,0
47,0,3,11,54,2,4.9,8.32,1.64,9.64,8.7,10.0,38,0,4.28,0,8,4,5.02,19,4.39,0
46,3,5,11,55,2,7.06,6.85,1.78,4.88,6.4,2.8,15,0,5.47,0,4,3,2.15,9,6.94,1
51,0,4,13,46,1,4.8,6.13,6.94,4.29,5.5,1.9,27,0,7.57,1,4,0,1.79,25,9.94,0
32,1,3,1,42,0,8.85,7.33,3.33,5.01,7.7,4.6,114,0,7.55,1,4,0,6.31,48,1.41,1
28,0,2,1,38,0,3.99,3.88,6.92,4.85,7.8,5.0,5,0,4.82,1,9,3,9.61,47,9.57,0
52,3,1,3,44,2,2.19,9.32,2.3,6.63,8.1,3.5,60,1,5.89,0,8,0,8.54,41,1.65,0
31,0,2,19,36,0,8.3,2.04,4.57,7.61,4.2,7.0,5,1,9.31,1,6,0,7.97,7,5.15,1
34,1,1,15,30,1,7.07,3.86,1.92,8.06,4.0,1.8,101,1,6.69,0,2,1,7.54,27,5.34,1
52,0,3,9,30,2,3.18,1.28,3.54,6.85,5.8,5.1,110,0,6.78,0,1,3,9.07,48,3.42,0
28,2,0,12,34,1,5.83,3.44,1.79,4.94,4.8,5.0,65,1,8.06,0,8,3,7.78,47,6.1,0
57,3,0,1,53,1,4.62,2.96,9.74,9.55,8.0,8.2,104,1,2.04,1,2,2,6.64,43,8.51,0
41,2,1,2,38,0,9.45,1.45,4.56,7.4,6.7,9.3,39,1,5.71,0,7,1,4.28,6,3.65,1
25,1,1,18,41,0,6.47,5.43,9.11,4.84,8.1,6.6,70,0,9.63,0,3,4,1.91,35,1.63,0
28,0,4,5,35,1,2.43,5.22,9.74,5.02,4.9,3.1,90,0,4.25,1,4,1,5.15,32,6.69,0
22,2,0,18,57,0,5.52,1.7,9.19,8.36,7.1,6.9,61,0,3.65,1,7,4,9.32,14,7.77,0
34,2,1,20,42,1,8.76,3.36,5.09,4.96,6.9,2.5,27,1,6.41,0,4,3,6.25,6,9.59,1
43,0,1,19,55,1,7.04,9.58,8.01,5.65,5.7,9.7,79,1,2.99,0,9,1,2.66,49,2.44,1
42,0,3,18,57,2,8.58,2.0,2.38,3.62,6.6,8.2,46,0,6.0,0,1,2,6.84,18,9.11,1
43,3,3,7,37,1,3.25,3.75,1.85,8.55,6.9,4.3,8,1,2.4,1,5,0,5.19,31,5.34,0
49,2,1,13,44,1,9.0,1.32,8.89,5.7,8.4,7.8,51,1,6.22,1,6,4,9.38,16,3.12,1
30,2,2,9,35,0,7.8,2.34,1.28,5.97,4.3,4.1,14,0,6.42,1,0,0,2.45,3,9.66,1
47,1,5,2,56,2,7.56,7.29,9.75,8.93,8.1,0.7,33,0,4.77,1,9,3,7.41,31,3.15,1
30,3,4,5,35,0,4.12,4.3,7.05,9.28,8.9,7.1,19,0,4.44,1,8,3,7.13,38,7.6,0
36,1,2,14,33,2,8.99,5.07,4.78,8.42,7.7,4.0,77,0,3.21,0,5,3,9.85,17,8.06,1
31,2,3,17,40,0,6.74,2.41,2.27,1.59,7.7,9.3,59,0,3.98,0,3,0,6.08,5,4.87,0
45,1,4,13,50,1,8.67,7.14,7.51,4.99,5.1,3.1,57,0,5.49,0,1,3,8.84,16,7.21,1
29,2,1,18,59,2,4.25,7.76,6.07,4.09,6.6,8.4,74,0,3.23,0,8,3,1.22,17,6.15,0
45,2,2,9,47,2,2.31,2.63,7.4,2.92,7.5,6.8,93,0,8.05,1,5,0,2.11,31,2.73,0
37,1,0,14,32,2,3.99,1.4,4.76,9.18,7.0,8.5,66,0,7.38,1,8,3,4.11,16,7.84,0
47,1,2,3,32,2,5.1,1.73,1.6,9.01,5.9,2.9,1,0,3.42,0,1,4,6.57,21,9.35,0
48,0,3,1,59,0,5.8,6.91,3.83,5.19,8.7,4.6,49,0,1.88,0,4,1,5.04,41,5.4,0
58,0,2,2,41,0,5.6,2.22,3.84,2.21,6.6,8.2,13,0,1.0,1,5,4,2.82,39,9.95,0
25,0,3,6,56,2,5.91,5.45,1.08,1.12,8.8,6.4,55,1,6.37,0,4,3,6.3,37,4.85,0
45,2,1,15,50,2,8.58,2.37,1.09,4.95,6.8,3.6,92,0,2.9,0,5,3,6.1,41,5.32,1
40,1,3,9,59,2,2.53,2.53,3.98,1.36,8.0,5.1,68,1,1.11,1,2,3,5.72,10,7.07,0
57,3,0,18,50,0,3.84,1.04,7.55,6.49,7.7,10.0,43,1,4.23,0,8,3,1.82,32,2.67,0
31,2,3,16,35,2,9.0,3.89,6.62,6.48,7.3,7.4,45,1,9.66,1,1,0,9.34,25,9.12,1
46,3,5,18,50,2,6.04,1.81,3.15,9.09,4.1,6.1,5,0,7.21,0,1,1,6.33,33,8.21,0
39,1,2,4,57,2,6.25,4.55,6.42,2.71,4.4,8.3,7,0,8.72,0,4,0,3.38,39,8.85,0
40,2,1,19,35,0,5.3,6.38,6.83,4.34,6.9,4.4,38,0,2.3,0,9,0,7.19,37,6.49,0
57,3,4,12,37,1,5.94,4.31,5.7,8.74,8.6,9.5,102,0,1.66,1,2,3,3.86,38,8.95,0
31,3,2,12,44,1,2.78,7.35,5.69,5.27,7.0,5.5,107,1,1.1,1,1,4,5.55,38,7.12,0
54,0,2,10,47,0,5.92,7.67,4.33,1.54,5.2,3.3,92,1,9.6,1,5,4,4.07,28,5.6,0
26,0,3,10,49,1,9.97,7.27,2.11,2.0,5.6,0.9,102,0,3.7,1,5,2,8.92,15,9.39,1
56,0,1,15,58,2,6.09,9.43,4.47,8.32,7.1,3.8,43,0,5.14,1,6,1,9.95,8,4.96,0
55,2,3,14,45,2,1.4,3.14,4.11,7.69,7.0,5.7,26,0,4.55,1,3,2,2.45,1,5.51,0
54,1,5,16,35,0,8.17,2.71,6.33,8.88,8.8,7.0,15,0,7.57,0,7,0,1.21,10,2.53,1
42,1,2,17,57,0,4.57,6.49,8.71,2.07,6.6,8.8,90,1,3.79,0,2,2,2.97,35,9.53,0
38,0,5,18,50,1,2.38,6.35,4.38,7.84,5.8,9.4,38,0,5.82,0,9,2,6.31,48,2.99,0
43,0,3,3,46,1,8.76,5.59,7.39,6.9,6.6,1.0,103,1,9.96,0,0,2,2.57,33,2.81,1
58,0,1,4,38,2,2.78,1.04,8.31,3.09,7.9,6.0,0,0,5.0,1,4,1,8.3,16,1.91,0
36,3,5,6,48,0,9.29,6.0,2.91,9.77,6.7,6.7,108,0,5.96,0,5,4,4.68,14,5.08,1
56,0,4,1,47,1,4.98,9.4,9.11,6.13,5.6,1.7,50,0,5.52,1,2,4,6.49,5,3.46,0
49,3,2,0,54,1,7.69,4.01,1.63,9.16,5.7,5.5,62,0,8.23,0,1,2,5.1,16,7.67,1
28,1,2,11,52,2,5.92,9.71,9.12,8.73,7.8,3.3,32,0,3.4,0,2,1,9.13,21,3.77,0
53,2,0,9,34,2,3.31,4.21,2.47,4.0,4.3,0.8,119,0,2.53,1,2,4,1.32,11,7.49,0
32,2,0,7,57,2,7.04,2.26,4.03,5.82,5.4,0.7,49,1,7.79,1,6,3,7.56,7,2.76,1
31,2,1,0,35,2,9.62,4.59,6.45,4.88,4.8,7.6,102,1,4.74,0,0,4,6.87,8,3.07,1
30,2,1,11,41,1,7.93,5.45,9.15,7.38,8.7,6.2,53,0,9.22,1,3,4,6.85,17,8.26,1
35,3,2,1,40,0,6.44,6.67,3.3,6.29,4.5,7.2,26,1,6.8,1,2,1,4.73,30,4.34,0
34,3,4,9,45,0,9.92,5.54,7.87,8.06,7.8,6.9,80,0,6.08,0,9,1,1.14,14,2.01,1
46,0,3,16,49,2,3.39,5.83,7.39,1.11,7.2,1.3,78,1,1.63,1,6,4,7.2,49,9.65,0
23,3,2,2,46,2,1.56,1.22,2.44,7.19,7.2,1.5,85,0,7.57,1,0,3,8.47,44,2.6,0
56,0,0,6,49,1,1.29,3.28,5.32,3.87,7.8,2.5,18,1,7.17,1,7,3,1.77,33,2.35,0
28,0,4,11,38,2,7.4,3.8,5.33,3.02,6.0,4.0,27,0,6.76,0,9,2,4.97,24,4.23,1
42,2,3,7,30,0,8.47,9.88,3.74,8.21,6.0,9.4,22,1,3.41,1,6,2,2.46,7,1.86,1
39,3,0,19,55,2,6.72,3.66,8.02,1.8,5.4,6.7,63,1,9.52,1,7,4,6.5,38,2.4,0
24,3,3,11,32,0,9.15,9.07,9.33,3.06,7.0,2.6,99,0,3.89,1,7,4,8.07,15,8.62,1
32,0,0,2,50,2,7.28,3.74,7.45,2.83,8.6,0.6,112,0,2.37,0,8,4,7.0,43,2.54,1
45,0,5,16,52,2,4.34,1.86,9.76,4.78,8.6,6.8,38,0,9.88,0,0,3,3.86,25,2.0,0
40,1,0,8,38,0,2.63,3.23,1.45,3.9,7.5,6.3,111,0,7.72,0,8,0,2.26,17,8.92,0
25,1,1,9,51,1,9.32,3.46,1.34,7.48,8.5,6.8,48,0,4.73,1,0,2,8.15,33,4.99,1
47,0,4,5,48,1,1.93,9.8,9.04,7.29,8.8,2.6,58,1,9.42,0,2,2,3.92,2,2.41,0
59,1,0,0,42,2,5.89,7.07,9.08,3.93,8.0,5.2,19,0,1.82,1,6,0,1.2,39,6.23,0
53,1,2,11,52,2,3.83,9.39,1.96,4.93,6.0,3.6,60,0,1.79,0,7,4,6.14,10,1.37,0
57,0,1,4,43,0,3.44,8.51,4.22,2.87,6.4,8.2,110,1,7.14,0,4,2,3.22,14,4.85,0
58,0,4,12,49,0,6.81,6.21,8.52,7.04,8.7,0.7,8,1,2.6,1,0,3,8.57,12,6.31,0
54,3,5,14,48,2,3.08,7.08,2.16,4.57,7.4,2.8,116,1,9.25,1,2,0,2.29,17,9.61,0
57,0,5,10,59,0,9.25,6.62,3.41,2.2,8.1,6.0,22,0,8.56,1,6,3,4.91,14,3.94,1
24,0,0,7,52,1,4.65,7.0,7.13,2.15,4.6,2.1,108,0,3.76,1,1,4,3.28,10,7.89,0
